stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,platform_code,vehicle_type
NSR:StopPlace:39575,,Ulla,,62.679665,6.190912,,,1,,2,,,700
NSR:StopPlace:39576,,Futsæterhøgda,,63.10279,7.640462,,,1,,2,,,700
NSR:StopPlace:38245,,Volda pleieheim,,62.15298,6.050622,,,1,,2,,,700
NSR:StopPlace:39570,,Futsæter,,63.102844,7.647871,,,1,,2,,,700
NSR:StopPlace:38244,,Indre Roksvåg,,63.392895,8.16257,,,1,,2,,,700
NSR:StopPlace:38243,,Eik,,62.65232,7.338803,,,1,,2,,,700
NSR:StopPlace:39571,,Ulfsnes,,63.35697,8.686087,,,1,,2,,,700
NSR:StopPlace:39572,,Malefeten,,62.961975,7.084153,,,1,,2,,,700
NSR:StopPlace:38242,,Indre Mjelve,,62.77167,7.455062,,,1,,2,,,700
NSR:StopPlace:38249,,Indre Tokle,,62.57794,7.780776,,,1,,2,,,700
NSR:StopPlace:38246,,Indre Slemmå,,62.688435,7.613758,,,1,,2,,,700
NSR:StopPlace:39578,,Ullahammaren,,62.677612,6.197174,,,1,,2,,,700
NSR:StopPlace:40568,,Sjøli,,63.343372,8.830092,,,1,,2,,,700
NSR:StopPlace:40569,,Beiteråsen,,63.03909,8.045208,,,1,,2,,,700
NSR:StopPlace:40564,,Giske bedehus,,62.504967,6.047593,,,1,,2,,,700
NSR:StopPlace:40565,,Musgjerd,,62.592922,8.970205,,,1,,2,,,700
NSR:StopPlace:37720,,Hoemsbakken,,62.962822,8.027241,,,1,,2,,,700
NSR:StopPlace:37725,,Rønsvik,,63.386837,8.567714,,,1,,2,,,700
NSR:StopPlace:37724,,Rønstad,,62.61312,6.161793,,,1,,2,,,700
NSR:StopPlace:37723,,Hoemskrysset,,62.96242,8.017691,,,1,,2,,,700
NSR:StopPlace:37722,,Varleitekrysset,,62.340515,5.892414,,,1,,2,,,700
NSR:StopPlace:37729,,Vartdal,,62.300976,6.083543,,,1,,2,,,700
NSR:StopPlace:37727,,Hoemslia,,62.812653,7.021934,,,1,,2,,,700
NSR:StopPlace:60984,,Skjervavegen,,62.659878,6.583817,,,1,,2,,,700
NSR:StopPlace:37732,,Hoff vest,,62.493313,6.199743,,,1,,2,,,700
NSR:StopPlace:37730,,Hoff,,62.496754,6.212471,,,1,,2,,,700
NSR:StopPlace:37735,,Rørstad,,62.081005,6.512501,,,1,,2,,,700
NSR:StopPlace:58656,,Linge ferjekai,,62.28448,7.187237,,,1,,2,,,1000
NSR:StopPlace:59988,,Aspevika,,62.28047,5.76866,,,1,,2,,,700
NSR:StopPlace:37733,,Rørset,,62.730576,6.772882,,,1,,2,,,700
NSR:StopPlace:37739,,Hoffseidet,,62.502186,6.23137,,,1,,2,,,700
NSR:StopPlace:37738,,Rørstad,,62.432045,6.278548,,,1,,2,,,700
NSR:StopPlace:37737,,Hoff øst,,62.49792,6.216577,,,1,,2,,,700
NSR:StopPlace:37743,,Rørvik,,62.56932,6.108353,,,1,,2,,,700
NSR:StopPlace:37742,,Hofset,,62.57911,6.626078,,,1,,2,,,700
NSR:StopPlace:37741,,Rørstadvegen,,62.462254,6.283771,,,1,,2,,,700
NSR:StopPlace:37740,,Vartdal helsetun,,62.322025,6.13669,,,1,,2,,,700
NSR:StopPlace:37745,,Røsberg,,62.787086,7.577308,,,1,,2,,,700
NSR:StopPlace:37744,,Vartdal kyrkje,,62.32455,6.142841,,,1,,2,,,700
NSR:StopPlace:37748,,Vartdal Plast,,62.314716,6.110117,,,1,,2,,,700
NSR:StopPlace:44031,,City Syd E6,,63.361156,10.373264,,,1,,2,,,700
NSR:StopPlace:44033,,Gafset,,63.32389,10.240162,,,1,,2,,,700
NSR:StopPlace:37752,,Røsok,,62.741295,6.435427,,,1,,2,,,700
NSR:StopPlace:37758,,Røssevollkrysset,,62.43615,6.435998,,,1,,2,,,700
NSR:StopPlace:37757,,Hoksnes,,62.82348,6.949828,,,1,,2,,,700
NSR:StopPlace:37756,,Vartdal Strand,,62.309174,6.100622,,,1,,2,,,700
NSR:StopPlace:37759,,Røsslyngveien,,63.121582,7.743016,,,1,,2,,,700
NSR:StopPlace:44047,,Garberg,,63.101746,9.477258,,,1,,2,,,700
NSR:StopPlace:37761,,Sætre,,62.303745,6.092865,,,1,,2,,,700
NSR:StopPlace:37760,,Hoksneskrysset,,62.824013,6.929417,,,1,,2,,,700
NSR:StopPlace:37765,,Varvik,,62.948566,8.0619,,,1,,2,,,700
NSR:StopPlace:37764,,Røssøyvågen,,62.817284,6.803904,,,1,,2,,,700
NSR:StopPlace:37762,,Røssvika,,62.557545,6.040384,,,1,,2,,,700
NSR:StopPlace:37769,,Røssvikkrysset,,62.552967,6.052788,,,1,,2,,,700
NSR:StopPlace:37768,,Vaskeriet,,62.469402,6.384304,,,1,,2,,,700
NSR:StopPlace:37766,,Hol,,62.80347,7.171482,,,1,,2,,,700
NSR:StopPlace:37770,,Hole,,62.299747,6.69284,,,1,,2,,,700
NSR:StopPlace:37776,,Klipra,,62.733288,7.413905,,,1,,2,,,700
NSR:StopPlace:37774,,Hole,,62.094967,7.226577,,,1,,2,,,700
NSR:StopPlace:37773,,Vassenden,,62.1583,6.229694,,,1,,2,,,700
NSR:StopPlace:37779,,Røvikhagen,,62.73343,7.402163,,,1,,2,,,700
NSR:StopPlace:35115,,Bryggja,,61.941845,5.449023,,,1,,2,,,700
NSR:StopPlace:37778,,Hole,,62.514854,7.764785,,,1,,2,,,700
NSR:StopPlace:37777,,Vassenden,,62.932137,7.214548,,,1,,2,,,700
NSR:StopPlace:37783,,Røyr,,62.18267,6.926466,,,1,,2,,,700
NSR:StopPlace:37782,,Brudevoll,,62.29768,6.684843,,,1,,2,,,700
NSR:StopPlace:37786,,Røyra øst,,62.321705,5.713182,,,1,,2,,,700
NSR:StopPlace:37785,,Hole Utsikten Hotell,,62.092567,7.224592,,,1,,2,,,700
NSR:StopPlace:37788,,Røyra vest,,62.32152,5.70708,,,1,,2,,,700
NSR:StopPlace:37790,,Hole øst,,62.302013,6.698535,,,1,,2,,,700
NSR:StopPlace:37794,,Holen,,62.200226,6.439414,,,1,,2,,,700
NSR:StopPlace:37793,,Røysa,,62.552425,6.122752,,,1,,2,,,700
NSR:StopPlace:37792,,Ågrenda,,62.95338,7.547352,,,1,,2,,,700
NSR:StopPlace:37791,,Røyrhus bru,,62.028652,6.74578,,,1,,2,,,700
NSR:StopPlace:37798,,Vatne,,62.559032,6.617541,,,1,,2,,,700
NSR:StopPlace:37796,,Røysebakken,,62.471447,6.170373,,,1,,2,,,700
NSR:StopPlace:37799,,Holen,,62.440716,6.223519,,,1,,2,,,700
NSR:StopPlace:42245,,Vinje kirke,,63.20724,9.001386,,,1,,2,,,700
NSR:StopPlace:59905,,Hareid ungdomsskule,,62.368023,6.017732,,,1,,2,,,700
NSR:StopPlace:42248,,Vinjeøra,,63.202847,8.98323,,,1,,2,,,700
NSR:StopPlace:43588,,Rundhaugen,,63.293983,9.844921,,,1,,2,,,700
NSR:StopPlace:43583,,Orkanger skysstasjon,,63.298325,9.847541,,,1,,2,,,700
NSR:StopPlace:58601,,Eikrem,,62.998436,8.031505,,,1,,2,,,700
NSR:StopPlace:58602,,Treekrem,,62.994446,8.039441,,,1,,2,,,700
NSR:StopPlace:60923,,Storhallen,,62.392605,6.589976,,,1,,2,,,700
NSR:StopPlace:42260,,Vognillan,,62.61567,9.576274,,,1,,2,,,700
NSR:StopPlace:60910,,Moavegen,,62.470036,6.341338,,,1,,2,,,700
NSR:StopPlace:37702,,Rødsetvegen,,62.84096,7.064295,,,1,,2,,,700
NSR:StopPlace:37701,,Rødsetstranda øst,,62.478996,6.452924,,,1,,2,,,700
NSR:StopPlace:37700,,Hoel bru,,62.337234,7.389371,,,1,,2,,,700
NSR:StopPlace:37707,,Rødstøl,,62.315567,8.094293,,,1,,2,,,700
NSR:StopPlace:37706,,Varde,,63.111168,7.787918,,,1,,2,,,700
NSR:StopPlace:37704,,Hoelsand Myrhaugen,,62.66215,8.63147,,,1,,2,,,700
NSR:StopPlace:60962,,Vikåsen,,62.59761,7.254623,,,1,,2,,,700
NSR:StopPlace:60963,,Talberg,,62.6029,7.272443,,,1,,2,,,700
NSR:StopPlace:44008,,Furunes,,62.604572,9.442929,,,1,,2,,,700
NSR:StopPlace:37710,,Rødven handelslag,,62.63211,7.493882,,,1,,2,,,700
NSR:StopPlace:37713,,Varholmkrysset,,62.24046,5.459602,,,1,,2,,,700
NSR:StopPlace:37712,,Rødven snuplass,,62.639435,7.47697,,,1,,2,,,700
NSR:StopPlace:37711,,Hoem,,62.548553,7.152544,,,1,,2,,,700
NSR:StopPlace:37717,,Rønneberg,,62.233963,7.139553,,,1,,2,,,700
NSR:StopPlace:37716,,Varleite nedre,,62.34117,5.886481,,,1,,2,,,700
NSR:StopPlace:37715,,Hoem,,62.817062,7.048486,,,1,,2,,,700
NSR:StopPlace:37719,,Rønnestad,,62.148808,5.427194,,,1,,2,,,700
NSR:StopPlace:44000,,Børskrysset E39,,63.322033,10.063109,,,1,,2,,,700
NSR:StopPlace:40452,,Molde stadion,,62.733994,7.148754,,,1,,2,,,700
NSR:StopPlace:39463,,Løfald,,63.093105,9.257284,,,1,,2,,,700
NSR:StopPlace:38131,,Eide bedehus,,62.195152,7.155376,,,1,,2,,,700
NSR:StopPlace:39464,,Trøan,,62.436302,7.857041,,,1,,2,,,700
NSR:StopPlace:39465,,Furene,,62.172184,6.045341,,,1,,2,,,700
NSR:StopPlace:40450,,Molde sjukehus sør,,62.736195,7.139222,,,1,,2,,,700
NSR:StopPlace:39466,,Løfoll,,62.06541,6.28615,,,1,,2,,,700
NSR:StopPlace:40451,,Aukrasenteret,,62.804146,6.888335,,,1,,2,,,700
NSR:StopPlace:38135,,Hølevegen/Halvardsrema,,62.505566,6.042637,,,1,,2,,,700
NSR:StopPlace:39460,,Lysøykrysset,,63.04603,7.413949,,,1,,2,,,700
NSR:StopPlace:38134,,Eide kryss Kleiva,,62.193436,7.154346,,,1,,2,,,700
NSR:StopPlace:38132,,Vike skule,,62.617973,7.150217,,,1,,2,,,700
NSR:StopPlace:39462,,Træffhuset,,62.740654,7.151312,,,1,,2,,,700
NSR:StopPlace:38139,,Eidem,,62.852875,7.128955,,,1,,2,,,700
NSR:StopPlace:38138,,Høljenes,,62.54816,7.716736,,,1,,2,,,700
NSR:StopPlace:38137,,Eidehallen,,62.919956,7.450211,,,1,,2,,,700
NSR:StopPlace:38136,,Vikebukt E136,,62.61332,7.146189,,,1,,2,,,700
NSR:StopPlace:39467,,Trøknaholt,,63.094303,9.225445,,,1,,2,,,700
NSR:StopPlace:39468,,Løhaugen,,62.4813,6.779141,,,1,,2,,,700
NSR:StopPlace:39469,,Furland,,62.62243,7.002978,,,1,,2,,,700
NSR:StopPlace:40459,,Sivilforsvaret,,62.564423,7.840726,,,1,,2,,,700
NSR:StopPlace:40457,,Molde legevakt,,62.739433,7.16237,,,1,,2,,,700
NSR:StopPlace:40454,,Aune,,63.044388,9.142975,,,1,,2,,,700
NSR:StopPlace:40455,,Molde vgs.,,62.73882,7.165344,,,1,,2,,,700
NSR:StopPlace:39474,,Tuenesvegen,,62.469406,6.114203,,,1,,2,,,700
NSR:StopPlace:39475,,Løkkemyra Handelspark,,63.11043,7.799164,,,1,,2,,,700
NSR:StopPlace:38141,,Hønebukta,,63.106888,7.735774,,,1,,2,,,700
NSR:StopPlace:40461,,Aure,,63.267807,8.530555,,,1,,2,,,700
NSR:StopPlace:39476,,Elvestad,,62.61885,6.97111,,,1,,2,,,700
NSR:StopPlace:38140,,Vikebukt kai,,62.615223,7.146727,,,1,,2,,,700
NSR:StopPlace:39477,,Tungset,,62.96843,7.44153,,,1,,2,,,700
NSR:StopPlace:39470,,Trøneset,,63.352474,8.683997,,,1,,2,,,700
NSR:StopPlace:40460,,Moldegård,,62.737167,7.179204,,,1,,2,,,700
NSR:StopPlace:39472,,Løkkemyra,,63.11009,7.789407,,,1,,2,,,700
NSR:StopPlace:38143,,Høstmarkberga,,62.73499,7.132947,,,1,,2,,,700
NSR:StopPlace:39473,,Misfjordkrysset,,62.622337,7.014693,,,1,,2,,,700
NSR:StopPlace:38149,,Vikebygdvegen,,62.146816,6.08723,,,1,,2,,,700
NSR:StopPlace:38147,,Høvik,,62.772766,8.007378,,,1,,2,,,700
NSR:StopPlace:39478,,Løkkjabekken,,62.652847,8.681394,,,1,,2,,,700
NSR:StopPlace:39479,,Løndalskiftet,,62.46758,6.364466,,,1,,2,,,700
NSR:StopPlace:40469,,Aureosen byggefelt,,62.81546,7.101603,,,1,,2,,,700
NSR:StopPlace:39480,,Tunheim sør,,62.085022,5.583879,,,1,,2,,,700
NSR:StopPlace:38153,,Vikedalen,,62.377056,6.591664,,,1,,2,,,700
NSR:StopPlace:39485,,Lønset ferjekai,,62.761395,7.38261,,,1,,2,,,700
NSR:StopPlace:40475,,Molnes byggefelt,,62.580177,6.101982,,,1,,2,,,700
NSR:StopPlace:39486,,Turisthytta,,62.540222,6.958554,,,1,,2,,,700
NSR:StopPlace:38151,,Eidemsbakken,,62.856636,7.134051,,,1,,2,,,700
NSR:StopPlace:39487,,Lønsethagen vest,,62.762337,7.39028,,,1,,2,,,700
NSR:StopPlace:40472,,Sjukeheimen,,62.67215,6.677844,,,1,,2,,,700
NSR:StopPlace:39488,,Tuskogen,,62.39196,6.462187,,,1,,2,,,700
NSR:StopPlace:40473,,Molnes snuplass,,62.58325,6.08229,,,1,,2,,,700
NSR:StopPlace:38157,,Eidestranda,,63.301033,8.538837,,,1,,2,,,700
NSR:StopPlace:39481,,Furlandkrysset,,62.622395,6.994226,,,1,,2,,,700
NSR:StopPlace:40471,,Aureosen skole,,62.809086,7.09067,,,1,,2,,,700
NSR:StopPlace:39482,,Lønset,,62.76022,7.369554,,,1,,2,,,700
NSR:StopPlace:39483,,Tunheim nord,,62.087097,5.576755,,,1,,2,,,700
NSR:StopPlace:38155,,Høydal gammelbutikken,,62.07437,6.213888,,,1,,2,,,700
NSR:StopPlace:38154,,Eidemskrysset,,62.854195,7.137729,,,1,,2,,,700
NSR:StopPlace:39484,,Furlia,,62.498325,6.732956,,,1,,2,,,700
NSR:StopPlace:38158,,Høydal Høydalsdalen,,62.07376,6.221268,,,1,,2,,,700
NSR:StopPlace:39489,,Furmyrhagen,,62.46505,6.337451,,,1,,2,,,700
NSR:StopPlace:39490,,Tussa,,62.096302,5.574307,,,1,,2,,,700
NSR:StopPlace:39491,,Lønsethagen øst,,62.76372,7.399339,,,1,,2,,,700
NSR:StopPlace:38160,,Vikenes gamlevegen,,62.49448,6.332855,,,1,,2,,,700
NSR:StopPlace:40478,,Midsund sjukeheim,,62.672665,6.678789,,,1,,2,,,700
NSR:StopPlace:40479,,Aurstad,,62.082928,6.293095,,,1,,2,,,700
NSR:StopPlace:40476,,Aursnesvegen,,62.40805,6.560045,,,1,,2,,,700
NSR:StopPlace:40477,,Molnes kryss,,62.5799,6.107589,,,1,,2,,,700
NSR:StopPlace:43501,,Dronningens gate,Flybuss,63.431973,10.393004,,,1,,2,,,700
NSR:StopPlace:40485,,Moltu midtre,,62.293755,5.626226,,,1,,2,,,700
NSR:StopPlace:39496,,Løset,,62.093967,5.714318,,,1,,2,,,700
NSR:StopPlace:38163,,Vikenes vest gamleveien,,62.494537,6.329267,,,1,,2,,,700
NSR:StopPlace:40486,,Haramsøy skule,,62.645035,6.261279,,,1,,2,,,700
NSR:StopPlace:40483,,Aurvåg,,62.2828,5.779838,,,1,,2,,,700
NSR:StopPlace:38162,,Høydalsnes,,62.082626,6.18567,,,1,,2,,,700
NSR:StopPlace:40484,,Saunes nord,,62.335686,5.855389,,,1,,2,,,700
NSR:StopPlace:39499,,Tusvika,,62.3975,6.47215,,,1,,2,,,700
NSR:StopPlace:38161,,Eidevegen,,62.153625,6.313487,,,1,,2,,,700
NSR:StopPlace:40481,,Aurvoll,,62.226345,5.715263,,,1,,2,,,700
NSR:StopPlace:38168,,Ytre Eidhammer,,62.535446,7.12896,,,1,,2,,,700
NSR:StopPlace:40482,,Moltu indre,,62.295403,5.638758,,,1,,2,,,700
NSR:StopPlace:38167,,Høyvika,,62.495453,6.458646,,,1,,2,,,700
NSR:StopPlace:39494,,Løset,,61.99281,6.078161,,,1,,2,,,700
NSR:StopPlace:38166,,Vikestrand,,62.073063,6.236892,,,1,,2,,,700
NSR:StopPlace:40480,,Sjøgarden,,62.77461,8.053483,,,1,,2,,,700
NSR:StopPlace:38165,,Indre Eidhammer,,62.53041,7.127798,,,1,,2,,,700
NSR:StopPlace:40489,,Sjukehuslomma,,62.46554,6.311836,,,1,,2,,,700
NSR:StopPlace:59090,,Øye hurtigbåtkai,,62.194763,6.65267,,,1,,2,,,1000
NSR:StopPlace:38170,,Neråskrysset,,62.614887,6.948904,,,1,,2,,,700
NSR:StopPlace:40487,,Moltu butikk,,62.29427,5.633562,,,1,,2,,,700
NSR:StopPlace:40488,,Haramsøya kai,,62.637352,6.275609,,,1,,2,,,700
NSR:StopPlace:40496,,Avset,,62.961685,7.595179,,,1,,2,,,700
NSR:StopPlace:40497,,Mordal,,62.73246,7.00871,,,1,,2,,,700
NSR:StopPlace:38174,,Håhjemsvika,,62.486176,6.688968,,,1,,2,,,700
NSR:StopPlace:40494,,Sjurliskiftet,,62.913357,7.235706,,,1,,2,,,700
NSR:StopPlace:38172,,Vikkrysset,,62.615982,6.954083,,,1,,2,,,700
NSR:StopPlace:40492,,Moltu skule,,62.294647,5.635533,,,1,,2,,,700
NSR:StopPlace:38179,,Eidsdal skule,,62.255882,7.163884,,,1,,2,,,700
NSR:StopPlace:40493,,Averøy ungdomsskole,,63.049866,7.636759,,,1,,2,,,700
NSR:StopPlace:38177,,Hånes,,62.169727,5.721497,,,1,,2,,,700
NSR:StopPlace:38176,,Eidsdal ferjekai,,62.262707,7.172013,,,1,,2,,,700
NSR:StopPlace:38181,,Villa,,62.57506,7.153595,,,1,,2,,,700
NSR:StopPlace:40498,,Avsnitten,,62.7407,7.181631,,,1,,2,,,700
NSR:StopPlace:38180,,Hånes,,62.661556,6.239724,,,1,,2,,,700
NSR:StopPlace:40499,,Sjøbakken,,62.818096,6.817987,,,1,,2,,,700
NSR:StopPlace:38186,,Eidseter,,62.805943,7.579605,,,1,,2,,,700
NSR:StopPlace:38185,,Håsen,,62.671185,8.549697,,,1,,2,,,700
NSR:StopPlace:38184,,Ville,,62.18051,6.378109,,,1,,2,,,700
NSR:StopPlace:38183,,Eidsdal Granlund,,62.251163,7.159617,,,1,,2,,,700
NSR:StopPlace:38189,,Eidshagen,,62.593956,7.507267,,,1,,2,,,700
NSR:StopPlace:38188,,Håberga,,62.850464,7.109651,,,1,,2,,,700
NSR:StopPlace:38187,,Røv,,62.992664,8.942763,,,1,,2,,,700
NSR:StopPlace:38193,,Vinje,,62.094887,7.218106,,,1,,2,,,700
NSR:StopPlace:38192,,Eidskrem,,62.755497,6.998108,,,1,,2,,,700
NSR:StopPlace:38191,,Håset,,62.84842,7.099571,,,1,,2,,,700
NSR:StopPlace:38190,,Vindgårdskiftet,,62.46507,6.343961,,,1,,2,,,700
NSR:StopPlace:38197,,Vinsternes nord,,63.251217,8.315601,,,1,,2,,,700
NSR:StopPlace:38196,,Håvik,,62.064915,6.259794,,,1,,2,,,700
NSR:StopPlace:43543,,Oppdal skysstasjon,,62.593582,9.695277,,,1,,2,,,700
NSR:StopPlace:38195,,Vinsternes,,63.245495,8.29046,,,1,,2,,,700
NSR:StopPlace:38194,,Grovabukta,,62.847397,7.091465,,,1,,2,,,700
NSR:StopPlace:43540,,Dørremsgrenda,,62.61549,9.537452,,,1,,2,,,700
NSR:StopPlace:38198,,Håvikmyrane,,62.582283,6.452098,,,1,,2,,,700
NSR:StopPlace:37680,,Valle skole,,62.47841,6.661038,,,1,,2,,,700
NSR:StopPlace:37684,,Rødset,,62.241276,6.908166,,,1,,2,,,700
NSR:StopPlace:37683,,Hjørungavåg,,62.348137,6.064574,,,1,,2,,,700
NSR:StopPlace:37682,,Vallehaugen,,62.798443,7.079414,,,1,,2,,,700
NSR:StopPlace:37681,,Rødset,,62.77558,8.526203,,,1,,2,,,700
NSR:StopPlace:37687,,Rødset,,62.24566,5.538992,,,1,,2,,,700
NSR:StopPlace:37686,,Hjørungavåg skule,,62.345566,6.060323,,,1,,2,,,700
NSR:StopPlace:37685,,Valsøya,,63.142143,8.533605,,,1,,2,,,700
NSR:StopPlace:37689,,Hjørungdal,,62.330105,6.035913,,,1,,2,,,700
NSR:StopPlace:37695,,Rødsetstranda,,62.47746,6.446029,,,1,,2,,,700
NSR:StopPlace:37694,,Vandberg,,62.466354,6.270176,,,1,,2,,,700
NSR:StopPlace:37699,,Rødsetstranda Reiten,,62.47751,6.439794,,,1,,2,,,700
NSR:StopPlace:37698,,Vard Tennfjord,,62.533894,6.589054,,,1,,2,,,700
NSR:StopPlace:37697,,Rødsetstranda vest,,62.477867,6.428663,,,1,,2,,,700
NSR:StopPlace:37696,,Hoel,,63.01393,7.539502,,,1,,2,,,700
NSR:StopPlace:39400,,Trastbygda,,63.033237,7.775005,,,1,,2,,,700
NSR:StopPlace:39405,,Tredal skole,,62.66529,8.533977,,,1,,2,,,700
NSR:StopPlace:39404,,Longva barnehage,,62.66197,6.287906,,,1,,2,,,700
NSR:StopPlace:60009,,Smøla skole,,63.46038,8.009709,,,1,,2,,,700
NSR:StopPlace:39409,,Tredalsvegen Slettgata,,62.667294,8.545657,,,1,,2,,,700
NSR:StopPlace:39410,,Longva øvstevegen,,62.66599,6.276821,,,1,,2,,,700
NSR:StopPlace:39411,,Frøyset,,62.627666,7.528766,,,1,,2,,,700
NSR:StopPlace:39416,,Tregardane,,62.295273,6.643719,,,1,,2,,,700
NSR:StopPlace:39417,,Lubbenes,,62.740906,7.22024,,,1,,2,,,700
NSR:StopPlace:39418,,Frøystadvåg,,62.3284,5.702801,,,1,,2,,,700
NSR:StopPlace:39419,,Ytre Eide,,62.92366,7.447591,,,1,,2,,,700
NSR:StopPlace:39412,,Treekerhagen,,62.98555,8.042644,,,1,,2,,,700
NSR:StopPlace:39413,,Lorgja vest,,62.51551,6.300853,,,1,,2,,,700
NSR:StopPlace:39415,,Lorgja øst,,62.51477,6.306812,,,1,,2,,,700
NSR:StopPlace:40409,,Asphol,,62.80464,7.758738,,,1,,2,,,700
NSR:StopPlace:40405,,ASKO,,62.20238,6.143886,,,1,,2,,,700
NSR:StopPlace:40406,,Silset,,62.930836,7.444278,,,1,,2,,,700
NSR:StopPlace:40404,,Moa trafikkterminal,,62.467136,6.351479,,,1,,2,,,700
NSR:StopPlace:40401,,Askevågen kryss,,62.96333,7.054548,,,1,,2,,,700
NSR:StopPlace:40402,,Moa,,62.571365,7.838977,,,1,,2,,,700
NSR:StopPlace:39420,,Ludvikdalen,,62.4329,6.427314,,,1,,2,,,700
NSR:StopPlace:39421,,Tresfjord,,62.525368,7.125802,,,1,,2,,,700
NSR:StopPlace:60021,,Voksa hurtigbåtkai,,62.21562,5.475032,,,1,,2,,,1000
NSR:StopPlace:60022,,Kvamsøya hurtigbåtkai,,62.197468,5.420975,,,1,,2,,,1000
NSR:StopPlace:60020,,Åram hurtigbåtkai,,62.198174,5.496155,,,1,,2,,,1000
NSR:StopPlace:39427,,Tresfjord kyrkje,,62.522102,7.139376,,,1,,2,,,700
NSR:StopPlace:39428,,Lurvik,,63.255863,8.498012,,,1,,2,,,700
NSR:StopPlace:39424,,Tresfjord kro,,62.52225,7.128912,,,1,,2,,,700
NSR:StopPlace:39426,,Frøystadkrysset,,62.331276,5.704844,,,1,,2,,,700
NSR:StopPlace:40418,,Aston,,62.57982,7.824652,,,1,,2,,,700
NSR:StopPlace:40419,,Sima,,62.51363,6.131674,,,1,,2,,,700
NSR:StopPlace:40416,,Moan,,63.04729,9.190908,,,1,,2,,,700
NSR:StopPlace:40414,,Moabrua,,62.84127,7.231112,,,1,,2,,,700
NSR:StopPlace:60023,,Urke hurtigbåtkai,,62.20887,6.573145,,,1,,2,,,1000
NSR:StopPlace:40415,,Astad E39,,62.901485,7.676573,,,1,,2,,,700
NSR:StopPlace:60029,,Øvre Jarnes vest,,62.390232,6.541757,,,1,,2,,,700
NSR:StopPlace:40412,,Astad fv. 286,,62.899895,7.676355,,,1,,2,,,700
NSR:StopPlace:40413,,Silset nedre,,62.88211,7.660545,,,1,,2,,,700
NSR:StopPlace:40411,,Aspåsen,,62.889065,8.015503,,,1,,2,,,700
NSR:StopPlace:41742,,Trondheim S,,63.436108,10.40108,,,1,,2,,,700
NSR:StopPlace:39430,,Lykkja,,62.867462,7.013951,,,1,,2,,,700
NSR:StopPlace:39432,,Øvstedalkrysset,,62.520695,7.136646,,,1,,2,,,700
NSR:StopPlace:39433,,Lykkjå,,62.805096,7.678515,,,1,,2,,,700
NSR:StopPlace:38102,,Vikan,,63.370193,8.692761,,,1,,2,,,700
NSR:StopPlace:38100,,Høgset E39,,62.964397,7.769092,,,1,,2,,,700
NSR:StopPlace:39438,,Fuglevåg,,62.835056,8.499505,,,1,,2,,,700
NSR:StopPlace:59026,,Bugarden vest,,62.34919,5.84757,,,1,,2,,,700
NSR:StopPlace:38105,,Demingane,,62.327446,5.646317,,,1,,2,,,700
NSR:StopPlace:39439,,Lyngstad,,62.963455,7.358636,,,1,,2,,,700
NSR:StopPlace:38108,,Egset,,62.16486,6.039236,,,1,,2,,,700
NSR:StopPlace:39436,,Lyngnes,,62.09683,5.927606,,,1,,2,,,700
NSR:StopPlace:39437,,Trollhaugen,,62.496986,6.117083,,,1,,2,,,700
NSR:StopPlace:40429,,Atlanterhavsvegen,,63.01811,7.363499,,,1,,2,,,700
NSR:StopPlace:40427,,Atlanterhavsparken,,62.465508,6.097206,,,1,,2,,,700
NSR:StopPlace:40425,,Simabakken,,62.429028,6.275237,,,1,,2,,,700
NSR:StopPlace:40426,,Modalskrysset,,62.958344,8.702274,,,1,,2,,,700
NSR:StopPlace:40423,,Idrettsparken,,63.125534,7.735365,,,1,,2,,,700
NSR:StopPlace:60019,,Larsnes hurtigbåtkai,,62.207073,5.569282,,,1,,2,,,1000
NSR:StopPlace:40421,,Atlanten,,63.123043,7.735165,,,1,,2,,,700
NSR:StopPlace:40430,,Moen boligfelt,,62.840282,7.239371,,,1,,2,,,700
NSR:StopPlace:39441,,Fuglvågen,,63.37934,7.943161,,,1,,2,,,700
NSR:StopPlace:40431,,Simabakken,,62.513134,6.130176,,,1,,2,,,700
NSR:StopPlace:39444,,Lyngstad,,62.959724,7.361741,,,1,,2,,,700
NSR:StopPlace:41760,,Hol,,62.585747,9.399326,,,1,,2,,,700
NSR:StopPlace:38113,,Vikane,,62.42358,6.298468,,,1,,2,,,700
NSR:StopPlace:38112,,Høgskolen i Molde Julsundvegen,,62.735184,7.104556,,,1,,2,,,700
NSR:StopPlace:38111,,Egsetstranda,,62.15945,6.042137,,,1,,2,,,700
NSR:StopPlace:39440,,Trollkyrkja,,62.86682,7.274759,,,1,,2,,,700
NSR:StopPlace:38110,,Vikan Myren,,62.949234,7.034693,,,1,,2,,,700
NSR:StopPlace:39449,,Tronstad,,62.04243,6.789412,,,1,,2,,,700
NSR:StopPlace:38116,,Eide,,62.194393,7.144111,,,1,,2,,,700
NSR:StopPlace:38115,,Høgskolen i Molde,,62.735947,7.109116,,,1,,2,,,700
NSR:StopPlace:38114,,Eid handelslag,,62.586594,7.497248,,,1,,2,,,700
NSR:StopPlace:39445,,Fuglevågen Ulvund kraft,,62.83351,8.506929,,,1,,2,,,700
NSR:StopPlace:39446,,Trollstigen,,62.45325,7.663656,,,1,,2,,,700
